1000 0.00042542 9.50403e-05
2000 0.00074842 9.5522e-06
3000 0.00109668 1.55225e-06
4000 0.00142852 1.54155e-06
5000 0.00213332 0.000260295
6000 0.00233488 0.000143013
7000 0.00273978 0.000398222
8000 0.00333328 0.000318032
9000 0.00351002 0.000449579
10000 0.00415418 0.000965062
