1000 0.00118894 0.000287331
2000 0.00648448 0.000912419
3000 0.0125647 0.00116377
4000 0.0220612 0.00733741
5000 0.0321832 0.00420526
6000 0.0319341 0.0043697
7000 0.0351826 0.00404419
8000 0.0410446 0.00148529
9000 0.0698909 0.00968861
10000 0.076217 0.00672625
