1000 0.0328014 0.00254037
2000 0.13042 0.00720191
3000 0.271592 0.00295139
4000 0.480299 0.00131508
5000 0.751741 0.00222701
6000 1.0841 0.00348698
7000 1.4746 0.00370742
8000 1.92516 0.00370244
9000 2.43437 0.00597833
10000 3.04167 0.0410014
