1000 0.373384 0.0163037
2000 1.38776 0.00479827
3000 3.1159 0.00625194
4000 5.53102 0.00829623
5000 8.65092 0.0135344
6000 12.4285 0.0139935
7000 17.1163 0.273414
8000 23.1077 0.76356
9000 28.8288 0.335623
10000 36.4216 2.09929
