1000 0.0002467 0.0175584
2500 0.00048618 0.0246461
4000 0.00076842 0.0309804
5500 0.0009661 0.0347341
7000 0.00152246 0.043591
8500 0.0015461 0.0439276
10000 0.0018829 0.0484685
1000 0.0002125 0.0162963
2500 0.00049314 0.0248218
4000 0.00069924 0.029554
5500 0.0010429 0.0360869
7000 0.0012475 0.0394643
8500 0.00162798 0.045074
10000 0.00206178 0.050714
