1000 0.0311485 0.00144271
2000 0.120547 0.00356957
3000 0.263939 0.00156528
4000 0.467676 0.00157645
5000 0.730948 0.002012
6000 1.05219 0.0032322
7000 1.43124 0.00220068
8000 1.87464 0.00641192
9000 2.37187 0.0145095
10000 2.91937 0.00506278
