1000 0.00011444 4.90742e-06
2000 0.00015598 2.03718e-07
3000 0.00024712 1.8321e-05
4000 0.00031906 2.55556e-06
5000 0.00044768 4.63964e-05
6000 0.000474 3.40789e-06
7000 0.00068762 2.04872e-05
8000 0.00069444 9.18983e-05
9000 0.0007421 2.9694e-05
10000 0.00082142 6.46514e-06
