1000 0.00057802 1.46362e-05
2000 0.00087194 2.00245e-06
3000 0.0015021 2.82494e-06
4000 0.00201418 0.000337397
5000 0.00240072 0.000263533
6000 0.00338008 0.000256462
7000 0.0034889 0.000260934
8000 0.0040932 5.71663e-05
9000 0.00396874 0.000277889
10000 0.00522946 0.000585104
