1000 0.0772403 0.00226098
2000 0.161646 0.00306311
3000 0.245183 0.00105548
4000 0.344902 0.00410059
5000 0.45069 0.00360629
6000 0.55924 0.00216462
7000 0.679508 0.00366103
8000 0.799525 0.00796463
9000 0.938216 0.00393036
10000 1.07871 0.00605838
