1000 0.0045543 0.0752791
2500 0.0157907 0.13938
4000 0.0287414 0.1868
5500 0.0421502 0.224649
7000 0.0705238 0.286248
8500 0.0791429 0.301826
10000 0.131754 0.378144
1000 0.00471736 0.0766086
2500 0.0141159 0.131893
4000 0.0258235 0.17733
5500 0.0472058 0.237111
7000 0.0537554 0.252155
8500 0.0804078 0.30402
10000 0.134867 0.381899
