1000 0.0327533 0.00402204
2000 0.125194 0.00475829
3000 0.263324 0.00263301
4000 0.46839 0.003074
5000 0.730189 0.00284258
6000 1.04956 0.00140126
7000 1.42755 0.00305555
8000 1.87061 0.0076715
9000 2.36169 0.00516819
10000 2.92586 0.00811971
