1000 0.00485492 0.0777122
2500 0.0174616 0.146444
4000 0.0331287 0.200097
5500 0.0557909 0.256608
7000 0.0815037 0.305902
8500 0.115386 0.357197
10000 0.150355 0.399606
1000 0.0052468 0.0807718
2500 0.0169404 0.14428
4000 0.033989 0.202589
5500 0.0558047 0.256638
7000 0.0804876 0.304157
8500 0.117951 0.360623
10000 0.150989 0.400299
