1000 0.00010062 4.47686e-06
2000 0.00017826 4.39105e-05
3000 0.00024356 1.15782e-05
4000 0.00031256 1.08304e-06
5000 0.00039192 3.87923e-06
6000 0.00048314 1.70417e-05
7000 0.00065726 7.42068e-05
8000 0.00066252 2.78169e-05
9000 0.00072856 3.85185e-05
10000 0.00078208 2.01249e-06
